Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Surface Ground Temperature [C](TimeStep),EMS:BEE_var [J](TimeStep),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](TimeStep),DX COOLING COIL_UNIT1:Cooling Coil Runtime Fraction [](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Defrost Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Crankcase Heater Electricity Energy [J](TimeStep),MAIN DX HEATING COIL_UNIT1:Heating Coil Runtime Fraction [](TimeStep),HEAT PUMP WATER HEATER EVAPORATOR_UNIT1:Cooling Coil Runtime Fraction [](TimeStep),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](TimeStep),SUPPLY FAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),OASUPPLYFAN_UNIT1:Fan Electricity Energy [J](TimeStep),OASUPPLYFAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Electricity Energy [J](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Electricity Energy [J](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Air Mass Flow Rate [kg/s](TimeStep),SUPPLY FAN_UNIT1:Fan Runtime Fraction [](TimeStep),OASUPPLYFAN_UNIT1:Fan Runtime Fraction [](TimeStep),OAEXHAUSTFAN_UNIT1:Fan Runtime Fraction [](TimeStep),HEAT PUMP WATER HEATER FAN_UNIT1:Fan Runtime Fraction [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Mean Air Dewpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Dewpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total Building Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),OCCUPANCY:Schedule Value [](TimeStep),OA_HEAT_RECOVERY_UNIT1:Heat Exchanger Electricity Energy [J](TimeStep),SUPP HEATING COIL_UNIT1:Heating Coil Electricity Energy [J](TimeStep),Electricity:Building [J](TimeStep),Electricity:Zone:LIVING_UNIT1 [J](TimeStep),Electricity:HVAC [J](TimeStep) 
 08/05  23:00:00,25.0,23.9,13.0,3612763.480119357,1808110.1566029094,0.2073375645106569,0.0,0.0,0.0,0.0,0.6666666666666666,187408.96627753436,0.06891147141336822,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,25894.28571428571,0.06042874844782309,0.2073375645106569,0.9999999999999999,0.9999999999999999,0.6666666666666666,24.1326864482058,13.98314041143334,25.147064348786715,22.052774821067425,0.0,24.130692861919039,1209.9855943918583,923.5291965827872,1.0,0.0,0.0,4189416.702401155,4189416.702401155,2098556.2657375868 
 08/05  24:00:00,23.9,23.9,13.0,2098556.2657375868,1761577.3189067455,0.20380390747602068,0.0,0.0,0.0,0.0,0.07570484112354611,184214.95262350367,0.06742772314510959,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,2940.4841790115649,0.006862123200805772,0.20380390747602068,1.0,1.0,0.07570484112354613,24.206944861372408,14.611431278721139,23.966927151296447,22.781403256044876,0.0,24.207713807022754,946.3293368978195,609.8805556798272,1.0,0.0,0.0,3246680.6811934115,3246680.6811934115,2025875.612852118 
 08/06  01:00:00,23.9,23.9,13.0,2025875.612852118,1196868.3186849347,0.1380192682876821,0.0,0.0,0.0,0.0,0.0,124753.31451501975,0.045172795533992917,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.1380192682876821,1.0,1.0,0.0,24.370648097109915,16.088548080199506,23.680734113442218,22.764525796867234,0.0,24.38875824235297,740.2246706245592,396.8456917618921,1.0,0.0,0.0,2507363.126376901,2507363.126376901,1398764.4903428117 
 08/06  02:00:00,23.9,23.9,13.0,1398764.4903428117,1075130.3589250404,0.12328443104645599,0.0,0.0,0.0,0.0,0.0,111434.74090216165,0.040259317254007689,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.12328443104645599,1.0,1.0,0.0,24.36731660100345,17.33913909354529,23.590348031252114,21.7636264959282,0.0,24.36763138074286,679.4312682558734,359.3299880472387,1.0,0.0,0.0,2288506.8778496326,2288506.8778496326,1263707.9569700594 
 08/06  03:00:00,23.3,23.9,13.0,1263707.9569700594,749468.3631092908,0.08598422730066929,0.0,0.0,0.0,0.0,0.0,77719.70888450716,0.027920150710083279,38571.42857142859,0.03398513588362889,38571.42857142859,0.03398513588362889,0.0,0.0,0.08598422730066929,1.0,1.0,0.0,24.385526974500647,17.53171095975029,21.408615923213035,21.28248562810868,0.0,24.385963959803683,658.9075088286876,259.5030358712931,1.0,0.0,0.0,2214621.3439117635,2214621.3439117635,904330.9291366553 
 08/06  04:00:00,22.8,23.9,13.0,904330.9291366553,516620.96945815408,0.05951210317181149,0.0,0.0,0.0,0.0,0.0,53791.997425810936,0.019246845871140146,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.05951210317181149,1.0,1.0,0.0,24.399313760301945,17.874509805620194,20.273693671975015,20.27518165926972,0.0,24.39999534453792,643.6687072935786,188.17661778522843,1.0,0.0,0.0,2159761.658385371,2159761.658385371,647555.8240268222 
 08/06  05:00:00,22.2,23.9,13.0,647555.8240268222,351587.57754802369,0.040682209636247957,0.0,0.0,0.0,0.0,0.0,36771.97073192832,0.013119462404520534,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.040682209636247957,1.0,1.0,0.0,24.39990539973484,18.393943510945275,20.650246302336734,20.650246798160027,0.0,24.39998989846983,683.5481417172584,137.60622372855807,1.0,0.0,0.0,2299781.9639543166,2299781.9639543166,465502.4054228091 
 08/06  06:00:00,22.8,23.9,13.0,465502.4054228091,423633.63829262999,0.048658824814925238,0.0,0.0,0.0,0.0,0.0,43981.90014610722,0.01571211004017729,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.048658824814925238,1.0,1.0,0.0,24.3627338508017,18.681046600156063,19.495040877770145,19.495571909851308,0.0,24.36428278289615,831.6659052068616,159.6217765504429,1.0,0.0,0.0,2827244.217687898,2827244.217687898,544758.3955815943 
 08/06  07:00:00,25.6,23.9,13.0,544758.3955815943,1066537.3590248817,0.11899081113787209,0.0,0.0,0.0,0.0,0.0,107553.80948215844,0.038834217992171318,38571.4285714286,0.033985135883628888,38571.4285714286,0.033985135883628888,0.0,0.0,0.11899081113787209,0.9999999999999997,0.9999999999999997,0.0,24.384620807372447,18.7674283134676,22.049791363935165,21.90016596959077,0.0,24.383192226906276,949.6122479534822,355.86500712497146,1.0,0.0,0.0,3406194.2883854808,3406194.2883854808,1251234.0256498974 
 08/06  08:00:00,27.8,23.9,13.0,1251234.0256498974,2580698.429223165,0.28116546378469417,0.0,0.0,0.0,0.0,0.0,254140.77302005114,0.09409025360847054,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.28116546378469417,0.9999999999999997,0.9999999999999997,0.0,24.400095600600986,18.00718868565345,27.56410610142996,23.222801670243574,0.0,24.399543756354626,1057.9506694471834,817.1839053850204,0.8831,0.0,0.0,3797542.2276464195,3797542.2276464195,2911982.059386073 
 08/06  09:00:00,30.0,23.9,13.0,2911982.059386073,3588961.9234346735,0.3824190837824464,0.0,0.0,0.0,0.0,0.7860293845632742,345662.2312778559,0.13107284238226533,38571.4285714286,0.033985135883628888,38571.4285714286,0.033985135883628888,30530.50419555837,0.07124815792855695,0.3824190837824464,1.0,1.0,0.7860293845632742,23.976176449528777,16.174871442042055,30.78632171552058,22.636331927294866,0.0,23.97303186709789,946.8005581827415,1529.180173063609,0.40861,0.0,0.0,3403606.7292179537,3403606.7292179537,4042297.516050945 
 08/06  10:00:00,31.7,23.9,13.0,4042297.516050945,7937613.468095115,0.840716580425988,0.0,0.0,0.0,0.0,0.0,759909.6943280613,0.3088487575103631,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.840716580425988,0.9999999999999999,0.9999999999999999,0.0,22.691683400275598,12.782681623015879,33.3962977024576,21.960816074321167,0.0,22.57977268517909,907.9148232421413,2445.7072276572318,0.24189,0.0,0.0,3265169.3089626759,3265169.3089626759,8774666.019566035 
 08/06  11:00:00,31.7,23.9,13.0,8774666.019566035,8508566.507473056,0.913267911364825,0.0,0.0,0.0,0.0,0.0,825487.6322448918,0.3393109748899329,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.913267911364825,0.9999999999999999,0.9999999999999999,0.0,22.24209691057026,10.582553489427719,34.90397547400737,21.61318133567787,0.0,22.20001724143387,927.8850431811845,2622.5213880168896,0.24189,0.0,0.0,3337062.1007432315,3337062.1007432315,9411196.996860806 
 08/06  12:00:00,31.7,23.9,13.0,9411196.996860806,7463923.762353493,0.8061488835934766,0.0,0.0,0.0,0.0,0.0,728664.5297325103,0.29394278652632346,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.8061488835934766,1.0,1.0,0.0,22.20360530573295,9.9994212149519,33.86099869586041,21.96789698094246,0.0,22.20000193908204,940.7449161731125,2305.447541452461,0.24189,0.0,0.0,3383357.6435141728,3383357.6435141728,8269731.14922886 
 08/06  13:00:00,32.2,23.9,13.0,8269731.14922886,6954728.868090392,0.7485890112389995,0.0,0.0,0.0,0.0,0.0,676637.1211802844,0.27029436722281499,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.7485890112389995,1.0,1.0,0.0,22.36930213201134,9.446486001091696,34.89216494480772,22.11461508706606,0.0,22.37198015877051,923.4112459390897,2149.552457337092,0.24189,0.0,0.0,3320956.43067169,3320956.43067169,7708508.846413533 
 08/06  14:00:00,33.3,23.9,13.0,7708508.846413533,5233049.337012849,0.552115718785299,0.0,0.0,0.0,0.0,0.8541576317905515,499048.1892045781,0.1935232095071842,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,33176.702643933284,0.07742351499938929,0.552115718785299,1.0,1.0,0.8541576317905515,23.041115055773824,10.130103299775062,36.200535068694637,21.0594087758755,0.0,23.05447976941304,905.0325331677414,2047.9785925552013,0.24189,0.0,0.0,3254793.064694836,3254793.064694836,5842417.086004217 
 08/06  15:00:00,32.8,23.9,13.0,5842417.086004217,4323698.221379798,0.4547987540212235,0.0,0.0,0.0,0.0,0.0,411085.00795111458,0.15778765526808087,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.4547987540212236,1.0,1.0,0.0,24.383018605698625,10.92493633249197,36.73216980498436,20.917269156148575,0.0,24.39997513518945,903.6175306509658,1344.9461351316025,0.24189,0.0,0.0,3249699.055634444,3249699.055634444,4811926.086473769 
 08/06  16:00:00,33.9,23.9,13.0,4811926.086473769,5850935.9420702219,0.6059709785296003,0.0,0.0,0.0,0.0,0.0,547727.0602094936,0.21368846610874296,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.6059709785296003,1.0,1.0,0.0,24.401180687455413,10.739385112768444,37.61446063463121,20.80214339283077,0.0,24.39999003755815,976.7189761929884,1807.1349609507145,0.24189,0.0,0.0,3510426.619465768,3510426.619465768,6475805.859422572 
 08/06  17:00:00,33.9,23.9,13.0,6475805.859422572,6660650.679112276,0.6906280421928476,0.0,0.0,0.0,0.0,0.0,624247.1680185401,0.2469406550346268,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.6906280421928476,1.0,1.0,0.0,24.40234797519362,10.17941408307068,38.114093429251038,20.376919026296464,0.0,24.39999915492988,1224.3742721570928,2053.311306742687,0.29498,0.0,0.0,4395337.575518478,4395337.575518478,7362040.704273673 
 08/06  18:00:00,29.4,23.9,13.0,7362040.704273673,5813994.307642021,0.6386155051544677,0.0,0.0,0.0,0.0,0.0,577233.9033318424,0.22637443094624655,38571.42857142859,0.0339851358836289,38571.42857142859,0.0339851358836289,0.0,0.0,0.6386155051544677,0.9999999999999999,0.9999999999999999,0.0,24.400823250523044,11.05589162100266,31.547763988279443,23.220588605740326,0.0,24.399997447410664,1534.6606994995764,1805.0697411435343,0.5531,0.0,0.0,5507493.433711505,5507493.433711505,6468371.06811672 
 08/06  19:00:00,28.9,23.9,13.0,6468371.06811672,5101228.710889921,0.5627208225349757,0.0,0.0,0.0,0.0,0.0,508633.9655962495,0.19699004211469599,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.5627208225349757,0.9999999999999999,0.9999999999999999,0.0,24.400873199708845,11.654564980333476,30.009776127344609,23.224345098105464,0.0,24.399994904730315,1685.419019750601,1588.0237593413968,0.89693,0.0,0.0,5888567.229445574,5888567.229445574,5687005.533629026 
 08/06  20:00:00,27.8,23.9,13.0,5687005.533629026,3280364.693072104,0.365378746649563,0.0,0.0,0.0,0.0,0.8010610576241102,330259.7547674781,0.12405372957860152,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,31114.355851059896,0.07261067571377171,0.36537874664956307,0.9999999999999999,0.9999999999999999,0.8010610576241102,24.39947108289942,12.715747403522775,28.263614004232286,23.313621971054006,0.0,24.399982605733308,1660.8800780624375,1439.516760538398,0.89693,0.0,0.0,5797708.816103766,5797708.816103766,3718881.660833499 
 08/06  21:00:00,27.2,23.9,13.0,3718881.660833499,3752687.5915656846,0.42029876654938139,0.0,0.0,0.0,0.0,0.0,379901.0447173152,0.1437777970812454,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.4202987665493813,1.0,1.0,0.0,24.38453358840194,13.019172299427464,27.205261936453196,23.152687503715606,0.0,24.38365801927918,1640.7656599655348,1177.6698592849603,0.89693,0.0,0.0,5725296.910954915,5725296.910954915,4209731.493425856 
 08/06  22:00:00,26.1,23.9,13.0,4209731.493425856,3163518.285054449,0.35833893494905935,0.0,0.0,0.0,0.0,0.0,323896.5863918214,0.12137996906453827,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.35833893494905935,1.0,1.0,0.0,24.318697289976464,13.607397086133222,26.05513896139309,23.219626253038709,0.0,24.31800034673764,1508.2393842540715,998.454924608091,1.0,0.0,0.0,5254487.803661637,5254487.803661637,3564557.728589128 
 08/06  23:00:00,26.1,23.9,13.0,3564557.728589128,3163929.082287774,0.35769732601592676,0.0,0.0,0.0,0.0,0.0,323316.646778869,0.12114841527839361,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.35769732601592676,1.0,1.0,0.0,24.032056635098994,14.252668744209228,25.769568564137637,23.857040093879399,0.0,23.98589745223751,1209.9855943918583,998.40794061375,1.0,0.0,0.0,4189416.702401155,4189416.702401155,3564388.5862095 
 08/06  24:00:00,26.1,23.9,13.0,3564388.5862095,2398020.008894979,0.2706608100312319,0.0,0.0,0.0,0.0,0.0,244645.79170450368,0.09042259893119732,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.2706608100312319,1.0,1.0,0.0,24.081837311063,15.090981042157667,25.776891829163838,23.903784035112339,0.0,24.08927881356693,946.3293368978194,763.8024049284278,1.0,0.0,0.0,3246680.6811934115,3246680.6811934115,2719808.65774234 
 08/07  01:00:00,25.6,23.9,13.0,2719808.65774234,1824698.7811414269,0.2061716213476419,0.0,0.0,0.0,0.0,0.0,186355.0896998157,0.06819716708698202,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.20617162134764187,1.0,1.0,0.0,24.224751370185339,15.53027092039953,25.399396567006037,23.230329684367594,0.0,24.23012783819632,734.4294302504549,588.3546466622499,1.0,0.0,0.0,2486500.2610301256,2486500.2610301256,2088196.7279840999 
 08/07  02:00:00,25.6,23.9,13.0,2088196.7279840999,1576575.88449194,0.1776774040832572,0.0,0.0,0.0,0.0,0.0,160599.6419833874,0.05850804756658753,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.1776774040832572,1.0,1.0,0.0,24.27546480853488,16.23323056313417,25.373339164046219,23.205797707388315,0.0,24.27746343222129,675.9375396916198,512.2773287828292,1.0,0.0,0.0,2275929.455018319,2275929.455018319,1814318.3836181849 
 08/07  03:00:00,25.6,23.9,13.0,1814318.3836181849,1280305.7270918268,0.14397549694271317,0.0,0.0,0.0,0.0,0.0,130137.05024948012,0.047165259763685418,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.14397549694271317,1.0,1.0,0.0,24.387222474170394,17.077985727147323,25.32948566372859,23.23220631126531,0.0,24.39999837530758,656.6262208138272,421.51823180115675,1.0,0.0,0.0,2206408.707058266,2206408.707058266,1487585.6344841643 
 08/07  04:00:00,25.6,23.9,13.0,1487585.6344841643,1302567.493157197,0.14597337454026275,0.0,0.0,0.0,0.0,0.0,131942.8984863372,0.047834400529957788,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.14597337454026275,1.0,1.0,0.0,24.396129775553395,17.78640373908492,25.072402311857588,23.663539809723287,0.0,24.39954566811694,642.3965952685165,428.20368021844208,1.0,0.0,0.0,2155182.0550951475,2155182.0550951475,1511653.2487863915 
 08/07  05:00:00,25.0,23.9,13.0,1511653.2487863915,1283194.395135471,0.14438029387086449,0.0,0.0,0.0,0.0,0.0,130502.9394410321,0.04730184967939936,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.14438029387086449,1.0,1.0,0.0,24.354096759629834,17.951850826584747,24.31605772681401,23.370406684279528,0.0,24.354424339921218,681.1241573596384,422.4222754775999,1.0,0.0,0.0,2291055.620266884,2291055.620266884,1490840.1917193603 
 08/07  06:00:00,24.4,23.9,13.0,1490840.1917193603,358925.3184136332,0.04060045458013157,0.0,0.0,0.0,0.0,0.6666609273093376,36698.07370033689,0.013092892006631984,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,25894.062789447966,0.06042822821455265,0.04060045458013157,1.0,1.0,0.6666609273093376,24.33755528418366,18.262908074137234,24.06336037253303,23.293216582219036,0.0,24.33699492774883,827.8484840495394,487.7209421521303,1.0,0.0,0.0,2813501.501521538,2813501.501521538,498660.31204627527 
 08/07  07:00:00,22.2,23.9,13.0,498660.31204627527,849829.3677818843,0.0980813154339201,0.0,0.0,0.0,0.0,0.0,88654.06507496117,0.03191100485671963,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.0980813154339201,0.9999999999999999,0.9999999999999999,0.0,24.397953577061629,18.586782194992574,22.314768382888969,21.697537562215194,0.0,24.398024134943577,940.0791274926162,290.41841388880627,1.0,0.0,0.0,3371875.054726362,3371875.054726362,1015626.2899997027 
 08/07  08:00:00,22.8,23.9,13.0,1015626.2899997027,1002041.4056903904,0.1149827497247582,0.0,0.0,0.0,0.0,0.0,103930.98962324212,0.03750096296835184,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.1149827497247582,1.0,1.0,0.0,24.39952596587016,18.660115470656483,22.901555003056744,22.065460734195758,0.0,24.39922355175166,1039.0433223256026,336.94312568235827,0.8831,0.0,0.0,3729475.7780087266,3729475.7780087266,1183115.2524564898 
 08/07  09:00:00,23.3,23.9,13.0,1183115.2524564898,1548789.6944298163,0.17691335104996998,0.0,0.0,0.0,0.0,0.0,159909.02719060967,0.05832686803951804,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.17691335104997,1.0,1.0,0.0,23.968193442869123,18.419968256946679,23.443223751476084,22.71462540451686,0.0,23.94788115794956,917.6371937703592,504.3671052120231,0.40861,0.0,0.0,3298618.617333378,3298618.617333378,1785841.578763283 
 08/07  10:00:00,24.4,23.9,13.0,1785841.578763283,3248102.265222371,0.36970585876199149,0.0,0.0,0.0,0.0,0.0,334170.95923190368,0.12675883118418317,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.36970585876199149,0.9999999999999999,0.9999999999999999,0.0,23.026740193825636,16.5513886684609,24.95954498234701,22.583251211519767,0.0,23.00944974744994,868.3100883737608,1024.8044671103144,0.24189,0.0,0.0,3122592.2634365067,3122592.2634365067,3659416.081597132 
 08/07  11:00:00,25.0,23.9,13.0,3659416.081597132,3315723.6144463319,0.3795562864649299,0.0,0.0,0.0,0.0,0.7838556108120796,343074.5965325358,0.1302359179494318,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,30446.071717670904,0.07105112028776682,0.3795562864649299,0.9999999999999996,0.9999999999999996,0.7838556108120796,22.37710404958474,14.768074993993725,27.586496210670647,22.04842427666582,0.0,22.371052176921446,883.9390863112232,1447.067366361775,0.24189,0.0,0.0,3178856.656011372,3178856.656011372,3766387.139839396 
 08/07  12:00:00,25.6,23.9,13.0,3766387.139839396,3841434.5675299719,0.43747071664417727,0.0,0.0,0.0,0.0,0.0,395422.48398872956,0.15008388547871394,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.43747071664417738,1.0,1.0,0.0,22.410274253237426,14.225578492757906,27.096158384541967,23.04999353168015,0.0,22.4128298677207,896.0890701815264,1206.6333079615438,0.24189,0.0,0.0,3222596.597944462,3222596.597944462,4313999.908661557 
 08/07  13:00:00,27.8,23.9,13.0,4313999.908661557,4824484.386311737,0.5394271307491759,0.0,0.0,0.0,0.0,0.0,487579.1861178311,0.1881837833711456,38571.428571428594,0.0339851358836289,38571.428571428594,0.0339851358836289,0.0,0.0,0.5394271307491759,0.9999999999999996,0.9999999999999996,0.0,22.308155270785286,12.864848140237168,33.246894316799977,21.995659164654435,0.0,22.30769348664199,882.8203609842078,1505.3017859923407,0.24189,0.0,0.0,3174829.2448341168,3174829.2448341168,5389206.429572424 
 08/07  14:00:00,28.3,23.9,13.0,5389206.429572424,5185141.922395599,0.5795023243744042,0.0,0.0,0.0,0.0,0.0,523802.4852021128,0.2034232628953982,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.5795023243744042,1.0,1.0,0.0,22.343667571788989,11.473440779551206,33.481435744455378,22.382959992235255,0.0,22.34693140852069,867.8910881013399,1615.5464624279358,0.24189,0.0,0.0,3121083.862455791,3121083.862455791,5786087.264740569 
 08/07  15:00:00,28.9,23.9,13.0,5786087.264740569,4461582.9127453709,0.49443871706438877,0.0,0.0,0.0,0.0,0.0,446914.90937169108,0.17231730305122806,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.49443871706438877,1.0,1.0,0.0,23.045795041447535,11.31342267066064,37.57148716983894,21.174175426481015,0.0,23.05110334479917,870.4095511484986,1393.2001886833105,0.24189,0.0,0.0,3130150.3294255619,3130150.3294255619,4985640.679259918 
 08/07  16:00:00,29.4,23.9,13.0,4985640.679259918,3903229.763716413,0.42826896915422549,0.0,0.0,0.0,0.0,0.0,387105.17791296468,0.14765372324643168,38571.4285714286,0.033985135883628888,38571.4285714286,0.033985135883628888,0.0,0.0,0.42826896915422549,0.9999999999999997,0.9999999999999997,0.0,23.749053689313116,11.576793577621189,34.982170829048879,21.91395204864149,0.0,23.750599223168984,945.2937729711988,1221.4882774367316,0.24189,0.0,0.0,3397295.8878673256,3397295.8878673256,4367477.7987722349 
 08/07  17:00:00,29.4,23.9,13.0,4367477.7987722349,2704137.772829526,0.2962596141590025,0.0,0.0,0.0,0.0,0.5,267784.12378074447,0.09939515428443727,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,19420.714285714283,0.045321561335867319,0.2962596141590025,1.0,1.0,0.5,24.368027975100014,11.920083029416475,34.55872984523876,21.004537057499506,0.0,24.39999779535881,1193.7360075117813,1105.3862092761643,0.29498,0.0,0.0,4285039.822795357,4285039.822795357,3068485.468038842 
 08/07  18:00:00,29.4,23.9,13.0,3068485.468038842,3500820.624875256,0.3828601957552853,0.0,0.0,0.0,0.0,0.28337525516069309,346060.94503258497,0.13045720277741663,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,11006.699732234403,0.025686018015664805,0.3828601957552853,0.9999999999999999,0.9999999999999999,0.28337525516069309,24.400182034501968,11.985301957870567,31.8202046436253,20.421110767394443,0.0,24.39999999813651,1504.2713108477468,1244.244444322169,0.5531,0.0,0.0,5398091.6345649179,5398091.6345649179,3935031.1267829325 
 08/07  19:00:00,28.3,23.9,13.0,3935031.1267829325,3872507.212577499,0.43012873748939686,0.0,0.0,0.0,0.0,0.0,388786.1914911495,0.14737268242731625,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.43012873748939686,0.9999999999999999,0.9999999999999999,0.0,24.400489556101748,11.786961903991534,30.308477450960607,20.281271185519587,0.0,24.399983093586518,1655.0271979439254,1213.4211836698628,0.89693,0.0,0.0,5779156.670941541,5779156.670941541,4338436.261211505 
 08/07  20:00:00,26.1,23.9,13.0,4338436.261211505,3099701.5775501776,0.35383805762210937,0.0,0.0,0.0,0.0,0.0,319828.31844830399,0.11976816953767283,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,0.0,0.0,0.35383805762210937,0.9999999999999996,0.9999999999999996,0.0,24.400067417376414,12.07736672064296,27.096723896042794,21.476979799539764,0.0,24.399826259370628,1630.020698462338,979.5979869837049,0.89693,0.0,0.0,5686615.049543408,5686615.049543408,3496672.753141339 
 08/07  21:00:00,25.6,23.9,13.0,3496672.753141339,2706504.916565033,0.31019180266924686,0.0,0.0,0.0,0.0,0.0,280377.1965934351,0.10427440993261143,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.31019180266924686,0.9999999999999998,0.9999999999999998,0.0,24.37355320384198,12.59155078452449,25.369407500443555,21.969947277089088,0.0,24.3733008565944,1609.8744296835099,859.4180473059238,0.89693,0.0,0.0,5614088.481939626,5614088.481939626,3064024.9703013256 
 08/07  22:00:00,25.6,23.9,13.0,3064024.9703013256,2276193.439843968,0.2597025523382082,0.0,0.0,0.0,0.0,0.0,234740.8053538666,0.0866146362858093,38571.428571428594,0.033985135883628888,38571.428571428594,0.033985135883628888,0.0,0.0,0.2597025523382082,0.9999999999999998,0.9999999999999998,0.0,24.39909022880989,13.537900140856154,23.708287793029557,21.69453428063008,0.0,24.3998569884506,1477.3468312139335,727.2103062057478,1.0,0.0,0.0,5143274.6127171409,5143274.6127171409,2588077.1023406919 
 08/07  23:00:00,24.4,23.9,13.0,2588077.1023406919,950847.8982672705,0.10950699359275915,0.0,0.0,0.0,0.0,0.7348436657807318,98981.54498831653,0.03587826373825619,38571.428571428594,0.03398513588362889,38571.428571428594,0.03398513588362889,28542.377755589012,0.06660852454191003,0.10950699359275915,1.0,1.0,0.7348436657807318,24.263251447017024,14.345897597764673,22.54466618288008,22.182397268303079,0.0,24.262190836603865,1185.8135463741874,696.6494419838924,1.0,0.0,0.0,4102397.32953754,4102397.32953754,1155514.6781540334 
